,id,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,geo_groups,MedHouseVal
23270,60407,5.5261,17,6.25,0.9938461538461538,981,3.076923076923077,38.7,-121.17,5,2.2332003
23271,60408,5.7485,13,6.931897150799166,1.0427046263345197,1851,2.9437819420783646,37.3,-121.79,26,2.7551415
23272,60409,3.4764,23,5.415333333333333,1.0693333333333332,1343,3.0,32.59,-117.08,23,1.4396182
23273,60410,1.747,35,4.283018867924528,1.0672926447574336,1269,2.42777898382198,32.79,-117.05,23,1.020351
23274,60411,3.6422,46,3.6126543209876543,1.047887323943662,2755,4.098189655172414,34.05,-118.18,1,1.8272213
23275,60412,3.5871,20,4.393728222996516,1.0386740331491713,1822,2.4844606946983547,38.02,-121.88,19,1.5183419
23276,60413,2.851,8,3.741324921135648,1.1941097724230254,6857,2.28555240793201,33.71,-117.88,24,1.6662608
23277,60414,4.2898,41,5.186676994577847,1.016248153618907,1853,2.840958605664488,34.01,-118.29,27,2.4525573
23278,60415,3.5481,31,4.917293233082707,1.0640395480225988,1177,4.653954802259887,34.08,-117.96,1,1.5970212
23279,60416,6.8223,39,7.469135802469136,1.0444444444444445,2106,3.328888888888889,33.9,-118.6,27,4.0869846
23280,60417,1.9483,44,4.655352480417754,1.021172638436482,1553,3.3943661971830985,34.01,-118.25,27,1.076565
23281,60418,3.6429,15,6.294871794871795,1.1483516483516485,669,3.684955752212389,33.66,-117.28,8,1.0124048
23282,60419,1.9766,19,4.402777777777778,1.046875,1666,2.683055555555556,40.11,-122.23,13,0.7437377
23283,60420,3.8265,52,4.735632183908046,1.0603448275862069,937,3.795774647887324,34.1,-118.15,1,1.9785494
23284,60421,5.5151,44,5.76678445229682,1.0412105602060528,718,2.830860534124629,38.01,-122.16,19,2.6771278
23285,60422,4.5833,21,5.961734693877551,0.9816091954022989,1348,2.833333333333333,38.05,-122.14,19,1.3660114
23286,60423,1.2096,10,5.425149700598802,1.2101341281669151,467,2.4884979702300405,40.57,-123.98,21,0.825466
23287,60424,3.3929,28,5.298850574712645,1.115606936416185,1193,2.796116504854369,32.81,-117.14,23,1.6807283
23288,60425,4.4094,8,5.35799522673031,1.0104275286757038,2389,3.5895953757225434,34.04,-117.67,24,1.33601
23289,60426,2.6875,13,6.517241379310345,1.1551724137931034,1104,2.896551724137931,37.64,-119.82,10,0.88485044
23290,60427,3.625,22,4.571847507331379,1.1082058414464535,1057,2.4565217391304346,37.96,-120.24,10,1.1110668
23291,60428,1.9375,34,5.48472505091649,1.1693811074918568,1728,2.0192572214580284,35.1,-118.44,9,1.0137954
23292,60429,2.625,39,4.976588628762542,1.08355091383812,1832,3.2401055408970976,34.19,-119.17,12,1.7355403
23293,60430,2.6071,17,5.134122287968442,1.0860585197934596,2272,2.733233980815845,38.01,-121.34,16,1.1887541
23294,60431,1.4583,52,3.591666666666667,0.90625,841,2.2291666666666665,37.8,-121.27,16,0.83765614
23295,60432,2.8614,23,5.491803278688525,1.10425900514937,1305,3.823770491803279,32.71,-117.04,23,1.2576901
23296,60433,2.631,25,5.776595744680851,1.0340425531914894,2538,2.962140992167102,38.6,-121.4,5,0.94395477
23297,60434,2.3725,14,4.803059273425499,1.1414913957934991,967,2.6577437858508604,37.2,-121.63,26,1.176856
23298,60435,2.3333,22,4.302564102564102,1.193548387096774,2623,3.914004914004914,32.8,-117.24,23,1.3440831
23299,60436,3.7895,24,5.2558575445173386,1.0717017208413002,2870,2.733067729083665,33.13,-117.07,4,1.7693615
23300,60437,2.3937,34,2.664516129032258,1.0403225806451613,1834,2.195161290322581,34.09,-118.31,27,1.8657956
23301,60438,3.5833,28,6.102925278219391,1.0746268656716418,731,3.955223880597015,38.0,-121.3,16,1.0439266
23302,60439,3.0759,46,4.319066147859922,1.0229226361031518,1687,2.8549107142857144,34.09,-118.32,27,2.3494768
23303,60440,8.496,4,8.042735042735043,1.0897435897435896,4983,3.094017094017094,37.83,-122.03,20,3.749459
23304,60441,2.6986,18,8.016901408450705,2.902209944751381,733,1.9107468123861573,33.79,-116.48,18,1.3554795
23305,60442,1.2091,37,3.286052009456265,1.043046357615894,2197,4.455576559546314,33.97,-118.25,27,1.2353503
23306,60443,3.1297,40,4.326639892904953,1.101644245142003,1543,1.8388214904679376,34.4,-119.71,29,3.0991411
23307,60444,6.7415,4,7.590783410138349,1.0268199233716475,1616,3.29171528588098,34.52,-118.91,12,3.1239364
23308,60445,1.625,15,3.44804318488529,1.0578947368421052,1397,3.3026315789473686,32.75,-117.08,23,1.0627396
23309,60446,4.5052,6,3.671232876712329,1.0145985401459854,2541,2.743506493506493,37.38,-121.82,26,1.9866383
23310,60447,3.2917,22,4.82824427480916,0.9773299748110832,685,2.841384282442748,38.66,-121.32,5,1.3761016
23311,60448,1.7979,17,4.466302367941712,1.0558464223385688,2593,3.063811563169161,38.49,-121.46,5,0.9527717
23312,60449,2.5774,30,5.323308270676692,1.0985915492957747,1382,2.4474708171206228,39.47,-123.84,21,1.0578381
23313,60450,4.9702,24,6.412735849056604,1.0437956204379562,1504,2.7901234567901234,33.72,-117.94,24,2.2653813
23314,60451,1.5556,17,6.112860892388452,1.0857787810383748,993,2.763925729442971,38.49,-121.46,5,0.90089124
23315,60452,2.7153,17,4.401162790697675,1.0597609561752988,1883,2.9959785522788205,38.68,-121.25,5,1.1356121
23316,60453,8.8693,29,6.716374269005848,0.945273631840796,719,2.437810945273632,37.46,-122.16,2,4.895042
23317,60454,4.5573,11,5.935064935064935,1.0875706214689267,1154,2.6864406779661016,34.18,-118.16,1,2.099643
23318,60455,2.4145,46,4.666666666666667,0.9761904761904762,772,2.052380952380952,38.57,-121.46,5,0.9728077
23319,60456,2.9375,16,5.609261939218524,1.1246537396121885,1362,2.7374461979913915,34.02,-117.68,24,0.97002846
23320,60457,3.0417,24,5.58343949044586,1.0809443507588532,2104,2.305489260143198,37.68,-121.02,10,1.3512336
23321,60458,3.0208,17,3.5700416088765605,1.0385650224215246,1164,1.565880721220527,32.75,-117.22,23,2.0133371
23322,60459,4.7568,35,4.824175824175824,1.0615384615384615,1518,3.171428571428572,34.22,-118.46,14,2.2398772
23323,60460,2.5391,24,2.6785714285714284,0.9948979591836736,563,3.566326530612245,32.71,-117.2,23,1.3791894
23324,60461,3.8304,52,6.218905472636816,1.0673316708229426,1439,2.656380316930776,37.74,-122.13,2,2.2388756
23325,60462,3.1369,28,5.081967213114754,0.9670689655172414,548,2.4379310344827587,33.99,-117.97,1,1.843703
23326,60463,6.4018,16,6.914342629482071,1.0695770804911324,710,2.816151202749141,37.92,-121.96,19,3.2644446
23327,60464,4.3958,32,5.818443804034582,1.0913348946125536,1746,3.023941068139963,37.66,-122.1,2,2.4139037
23328,60465,3.6708,30,4.983310152990264,1.067435158501441,1607,3.431057563587684,33.75,-117.97,24,1.8159169
23329,60466,3.125,52,5.590782122905028,0.907514450867052,495,2.6794425087108014,37.82,-122.24,2,1.8519431
23330,60467,3.7937,18,4.939102564102564,1.0064102564102564,1448,2.625,33.96,-118.36,27,2.3952546
23331,60468,3.5208,21,5.710059171597633,1.119563467492292,1319,2.881656804733728,38.48,-122.48,22,1.7356627
23332,60469,3.636,35,3.456445993031359,1.05893536121673,1337,1.7548107442100096,34.1,-118.3,27,2.6278121
23333,60470,3.0,52,4.791666666666667,1.2407407407407407,648,2.2291666666666665,37.77,-122.16,2,1.6231668
23334,60471,3.8107,33,5.202868852459017,1.024590163934426,1750,2.681034482758621,36.32,-119.68,0,1.2282178
23335,60472,1.5694,34,4.681818181818182,1.04014598540146,912,3.0942760942760943,38.54,-121.42,5,0.87947154
23336,60473,2.3147,12,4.536184210526316,1.065891472868217,1062,3.085526315789474,38.77,-120.76,5,1.112859
23337,60474,6.6447,4,7.586837294332724,1.104204384885143,7606,3.1764249709189607,37.98,-121.72,19,3.4231522
23338,60475,3.6412,36,4.844444444444445,0.9777777777777776,1475,2.641269841269841,34.2,-118.15,1,2.0832794
23339,60476,3.817,16,5.701421800947867,1.037914691943128,2428,2.168039538714992,38.7,-121.27,5,1.9445195
23340,60477,2.4583,46,4.634098360655738,1.0349127182044888,1483,3.021868787276342,38.5,-121.47,5,0.8623371
23341,60478,3.7083,35,5.734177215189873,1.1560283687943262,1449,3.873345935727788,37.68,-122.2,2,2.0508506
23342,60479,2.7026,52,4.587470449172577,1.0277008310249307,935,2.803355079217153,37.74,-122.41,11,1.5315365
23343,60480,4.1597,49,5.436875,1.090625,5640,2.180671441360784,37.3,-121.9,26,2.2792976
23344,60481,3.9722,52,4.908333333333333,1.06,415,1.86,37.9,-122.45,11,4.439151
23345,60482,3.0206,52,5.2,1.067151515151516,2120,4.631578947368421,34.09,-118.22,27,1.7801385
23346,60483,3.0989,25,4.8514588859416445,1.0798722044728437,2899,2.3165174938974777,34.07,-118.11,1,1.9215133
23347,60484,4.5263,31,4.734335839598997,1.205298013245033,1090,2.0959866220735783,33.9,-118.41,27,4.141299
23348,60485,2.9453,26,5.00392927308448,0.9744582043343653,2389,3.946368715083798,34.94,-120.45,6,1.3471428
23349,60486,2.8882,27,4.6103896103896105,1.0064935064935066,2453,3.571428571428572,33.94,-118.02,1,1.5659276
23350,60487,3.2083,33,5.182380216384839,1.0784789644012944,3331,3.1866404715127703,34.09,-117.48,8,1.2007558
23351,60488,4.8237,4,6.244399185336058,1.077260755048288,1469,3.072135785007072,33.18,-117.17,4,1.8244604
23352,60489,1.9241,20,5.50137741046832,1.071240105540897,1530,2.536869340232859,39.48,-121.56,3,0.70602894
23353,60490,2.9583,37,4.51063829787234,1.0325497287522605,7302,4.179389312977099,34.06,-118.08,1,1.6052992
23354,60491,6.8189,8,6.977186311787072,1.0738255033557047,1538,3.243093922651933,37.67,-121.77,20,3.3129394
23355,60492,3.8594,43,4.867783985102421,1.0480374926772116,1178,3.257225433526012,34.03,-118.18,1,1.4802577
23356,60493,3.25,19,4.632022471910112,1.1407766990291262,2300,2.280172413793104,37.47,-122.25,2,2.9338212
23357,60494,4.0156,8,4.421052631578948,1.144736842105263,1554,1.8421052631578947,37.51,-121.95,20,2.7398958
23358,60495,3.4231,14,5.148936170212766,1.0572792362768495,1353,2.5271317829457365,38.02,-121.89,19,1.13095
23359,60496,4.0724,52,6.08021978021978,1.0365853658536586,585,2.71958041958042,37.29,-121.92,26,4.023631
23360,60497,3.0233,15,4.181129220023374,1.0217755443886096,2518,3.074675324675323,34.32,-118.46,14,1.9193597
23361,60498,7.0918,17,7.980769230769231,1.0384615384615383,798,3.626923076923077,38.01,-122.27,19,3.8952281
23362,60499,2.7875,35,4.633802816901408,1.1078595317725752,1191,3.0045871559633026,34.89,-120.43,6,1.7815866
23363,60500,7.7846,26,7.539614561027837,1.001733102253033,3273,2.739884393063584,34.18,-118.62,14,4.031469
23364,60501,5.4359,4,5.375722543352601,1.1460506706408349,1822,2.7198211624441133,37.25,-121.96,26,2.589594
23365,60502,3.3841,17,3.3026444662095944,1.0365659777424483,2071,2.006856023506366,34.18,-118.39,14,2.2196689
23366,60503,3.9762,52,4.442477876106195,1.0545112781954886,834,2.014388489208633,37.77,-122.46,11,3.9616275
23367,60504,3.5404,15,3.431693989071038,1.048872180451125,3054,2.2736486486486487,33.65,-117.93,24,2.1915014
23368,60505,3.3179,14,5.236686390532543,1.0773480662983426,754,1.6388415672913117,37.25,-121.89,26,2.5511677
23369,60506,5.4635,16,7.224032586558045,1.0701357466063348,857,2.606299212598415,37.3,-121.79,26,2.9506493
23370,60507,2.6902,9,4.145833333333333,1.2916666666666667,486,2.8541666666666665,40.58,-123.36,21,0.95610905
23371,60508,13.8591,40,8.21376811594203,1.0538871473354232,1397,2.816916194790487,37.45,-122.13,26,4.8740563
23372,60509,1.7849,43,2.305266343490757,1.099526066350711,2232,1.5129224652087476,34.1,-118.34,27,2.7112768
23373,60510,2.8603,48,4.657216494845361,1.057497181510711,1347,2.1626794258373208,38.13,-121.3,16,1.4117908
23374,60511,1.7849,43,3.7865497076023393,1.0084745762711864,835,1.5725338491295937,38.78,-121.59,5,0.78678405
23375,60512,1.6219,52,5.056213017751479,1.1185983827493262,1152,2.608988764044944,37.98,-121.3,16,0.7615186
23376,60513,6.6842,33,6.022801302931596,0.9432314410480348,2765,2.334448742746615,34.1,-117.72,24,2.986675
23377,60514,6.4664,18,7.167364016736402,1.1382113821138211,1370,3.0813008130081303,37.99,-121.88,19,2.8564792
23378,60515,2.6465,15,4.394136807817589,1.048587570621469,1517,3.281524926686217,34.04,-117.67,24,1.1861742
23379,60516,1.2091,20,3.6354223433242505,1.0374367622259697,1396,2.865350089766607,40.39,-122.29,13,0.79373664
23380,60517,2.4811,8,4.540048543689321,1.0066815144766148,2493,3.867313915857605,37.59,-120.95,10,1.120858
23381,60518,2.716,23,5.359861591695502,1.0672853828306264,884,2.172514619883041,38.46,-122.68,22,1.504702
23382,60519,3.9333,36,4.027397260273973,1.0547169811320756,963,2.748987854251012,33.72,-118.15,1,2.274492
23383,60520,5.0756,3,5.839679358717435,1.0401662049862277,4631,3.1743119266055047,34.04,-117.16,8,1.6473504
23384,60521,0.9304,6,3.56793893129771,1.1725190839694657,1508,2.780135823429541,33.71,-117.34,8,1.9684246
23385,60522,4.1708,34,4.664179104477612,1.0298507462686568,957,2.243478260869565,34.15,-118.44,14,3.4850569
23386,60523,4.3594,11,4.481996726677577,1.0845070422535212,1117,2.437070938215104,33.78,-118.31,27,2.8699534
23387,60524,2.9937,29,5.288043478260869,1.0,1407,2.63695652173913,39.43,-122.19,3,0.8105013
23388,60525,6.9664,33,7.157464212678915,1.031746031746032,762,2.908284023668639,34.44,-119.67,29,4.325081
23389,60526,2.1711,26,5.283582089552239,1.0970149253731345,1316,4.91044776119403,34.0,-117.32,8,0.98550266
23390,60527,3.6731,4,4.727626459143969,1.0404354587870257,2258,2.913738019169329,34.48,-117.46,8,1.3969921
23391,60528,1.8514,26,4.98389458272328,1.1588235294117648,721,2.6966618287373003,37.81,-121.29,16,0.95726293
23392,60529,2.8274,11,4.651488616462347,1.0396600566572238,1984,3.389438943894389,38.55,-121.47,5,0.9286938
23393,60530,2.4167,52,3.673635696821528,1.0653658536585366,1025,2.3295454545454546,37.78,-122.26,2,1.6114326
23394,60531,2.375,41,4.087912087912088,1.025974025974026,836,4.103896103896105,33.88,-118.2,1,1.6938865
23395,60532,3.6953,37,5.441176470588236,1.0651465798045603,1154,2.3959731543624163,33.89,-118.34,27,2.6999702
23396,60533,2.6098,29,3.4663461538461537,1.017751479289941,569,3.4491017964071857,33.94,-116.23,18,1.1949869
23397,60534,3.371,44,4.589242053789731,0.9748031496062992,671,2.823529411764706,34.06,-118.14,1,1.5542165
23398,60535,2.625,20,3.652941176470588,1.123529411764706,1803,4.458823529411765,32.74,-117.1,23,1.3738744
23399,60536,5.3921,16,6.387370405278039,1.0181268882175227,6544,3.12688821752265,38.03,-121.92,19,1.9505765
23400,60537,3.225,5,5.818639798488665,1.2173112338858194,1217,3.02728813559322,37.29,-120.46,10,0.974611
23401,60538,3.2619,10,5.467871485943775,1.117878192534383,1866,2.4551724137931035,33.72,-117.31,8,1.4554352
23402,60539,3.0,37,4.352441613588111,1.0094637223974765,1521,4.323353293413174,34.04,-118.19,1,1.5062057
23403,60540,3.4299,11,4.409313725490196,1.06430155210643,2529,1.7287420941672522,37.33,-121.79,26,1.9841552
23404,60541,2.0074,20,4.393728222996516,1.1645796064400715,7302,4.82229965157988,35.65,-117.68,28,1.315165
23405,60542,6.8407,32,8.403940886699507,1.0077972709551657,769,2.908256880733945,34.19,-118.56,14,4.496636
23406,60543,3.5083,37,4.289719626168225,1.01890756302521,872,3.0663983903420524,37.78,-122.21,2,1.3529764
23407,60544,4.8083,35,5.745819397993311,1.0561497326203209,1000,3.81767955801105,34.69,-118.16,14,2.0750637
23408,60545,4.075,12,5.020435967302452,1.017804154302671,1512,2.810858143607706,33.87,-118.09,1,2.1859987
23409,60546,4.75,18,5.484751203852327,1.051282051282051,861,2.7442922374429224,33.84,-117.88,24,2.2423816
23410,60547,3.6815,25,3.699029126213592,1.077669902912621,1795,2.143884892086331,37.36,-121.98,26,2.4442103
23411,60548,3.175,9,3.9302453987730055,1.0338028169014084,1014,3.058596761757903,34.04,-117.96,1,1.8437141
23412,60549,2.6719,25,5.122641509433962,1.0130718954248366,1483,2.8862559241706163,40.2,-122.25,13,0.84445137
23413,60550,4.6397,8,4.593189964157706,1.0467205750224615,5005,3.3969010727056017,37.29,-121.84,26,2.254017
23414,60551,2.8269,16,4.863275039745628,1.0865290068829891,1527,2.339908952959029,38.41,-122.78,22,1.8014462
23415,60552,7.559,36,7.994177583697233,1.0527704485488127,573,3.4819277108433737,34.25,-118.27,14,4.4130616
23416,60553,2.0549,30,3.783464566929134,1.0861618798955617,1277,3.574886535552193,33.94,-118.19,1,1.4346677
23417,60554,2.9338,30,3.640919366993217,1.086021505376344,1535,3.4608994708994705,33.93,-118.21,1,1.424996
23418,60555,3.3095,42,3.933940774487472,1.1567489114658924,1867,2.4358799454297406,37.48,-122.22,2,2.7099152
23419,60556,3.5833,10,5.216648879402348,1.0784313725490196,1733,2.646586345381526,33.79,-118.0,24,1.7410054
23420,60557,4.375,22,5.286415711947627,1.025078369905956,1799,2.990369181380417,38.65,-121.34,5,1.5496935
23421,60558,1.7137,9,10.63984674329502,2.227146814404432,764,3.147208121827412,39.51,-122.2,3,0.53085566
23422,60559,1.7805,21,4.751381215469613,1.051150895140665,1410,2.8501362397820165,38.02,-121.32,16,0.750363
23423,60560,3.375,52,5.25,1.1176470588235294,32,1.89,37.81,-122.4,11,3.2761946
23424,60561,2.5795,11,5.5,1.054245283018868,2491,3.1533018867924527,36.57,-119.61,0,0.86270547
23425,60562,2.9,52,4.0852713178294575,0.989071038251366,724,2.085271317829457,37.78,-122.45,11,2.4715612
23426,60563,2.3393,19,4.847982062780269,1.109785202863962,2526,2.7555178268251272,33.71,-116.96,8,0.9996948
23427,60564,5.9214,14,6.697074010327023,1.037769784172662,2732,3.306049822064058,36.99,-121.74,15,2.340943
23428,60565,3.1917,8,5.769349845201238,1.0703399765533412,1929,2.695046439628483,35.33,-119.07,9,0.90218943
23429,60566,5.2847,37,6.838905775075988,1.094224924012158,1129,3.006079027355624,33.91,-118.32,27,2.4172606
23430,60567,3.8512,24,5.342105263157895,1.0342105263157897,1040,2.431578947368421,37.65,-121.77,20,1.6501929
23431,60568,6.195,25,6.675814751286449,0.93717277486911,707,2.963265129682997,33.02,-116.99,4,2.7114239
23432,60569,3.6923,37,5.97583081570997,1.0,601,2.631051752921536,38.61,-121.37,5,1.5191591
23433,60570,2.7864,34,5.37175792507205,1.0792207792207793,2841,2.72663139329806,37.27,-121.83,26,2.0074086
23434,60571,2.2917,52,4.625,1.1782608695652177,567,2.1913043478260867,34.06,-118.28,27,1.8891379
23435,60572,2.7361,52,3.139963167587477,1.0782169890664424,2034,2.5030425963488843,32.75,-117.17,23,1.4513758
23436,60573,3.6875,52,4.9326599326599325,1.0245700245700249,1614,2.767676767676768,34.2,-118.29,14,2.4195745
23437,60574,4.375,33,4.950965824665676,1.136701337295691,1606,3.652291105121295,33.96,-118.09,1,1.7103555
23438,60575,3.3724,18,6.646840148698884,1.1446540880503144,1970,3.1005291005291005,38.98,-122.79,22,1.1577634
23439,60576,3.8571,32,5.8775,1.4107142857142856,484,2.45625,34.02,-118.4,27,3.2821124
23440,60577,3.6875,17,6.388429752066795,1.0,1799,3.283422459893048,35.4,-118.91,9,0.932972
23441,60578,3.6548,45,4.928366762174091,1.020446096654275,1653,2.407624633431085,37.3,-121.83,26,2.1150076
23442,60579,4.4886,15,6.051808396946564,1.0510083036773428,2347,3.1797853309481217,38.25,-122.64,22,1.8578871
23443,60580,1.5817,22,4.232052483598849,1.1122754491017963,1521,2.103234686854784,34.15,-117.29,8,0.83352876
23444,60581,4.6761,26,5.077702702702703,1.0847457627118644,1022,2.6254180602006687,33.87,-118.37,27,3.077549
23445,60582,4.6948,11,5.50763358778626,1.144092219020173,1455,2.455089903281527,34.16,-118.37,14,3.1450553
23446,60583,2.4906,44,4.181208053691275,1.0268987341772151,2158,4.934782608695652,34.08,-118.26,27,1.6538156
23447,60584,6.6544,35,6.998316498316498,1.0396039603960396,937,2.042904290429043,33.88,-118.38,27,4.2645426
23448,60585,6.1049,10,6.334500875656743,1.040501446480231,3546,3.35014326647564,34.41,-118.53,14,2.8052824
23449,60586,5.2555,26,6.025878003696814,1.0224508886810102,3636,3.155313351498638,33.77,-117.97,24,2.184866
23450,60587,5.5926,32,6.409836065573771,1.0273972602739727,916,3.050522648083624,34.27,-119.24,12,2.4368372
23451,60588,3.6263,29,3.751121076233184,1.0980392156862746,1615,1.915289256198347,34.0,-118.44,27,3.819421
23452,60589,1.4028,20,4.276595744680851,1.1914893617021276,514,3.683098591549296,37.77,-120.85,10,0.67381966
23453,60590,2.9564,30,5.052777777777778,1.0546854615384615,1313,2.431111111111111,35.39,-119.04,9,0.82873636
23454,60591,2.9821,17,4.115714285714286,1.0148809523809523,1344,2.452380952380953,37.87,-121.22,16,1.0727541
23455,60592,4.4699,25,4.735905027932961,1.0115606936416186,2600,3.1224018475750577,33.85,-117.98,24,1.712606
23456,60593,5.1488,34,6.682702149437052,1.068838352796558,2846,2.7941952506596306,34.1,-117.79,1,2.2790956
23457,60594,2.2391,38,2.2222222222222223,0.9901315789473684,69,2.2222222222222223,34.25,-119.17,12,1.8489374
23458,60595,2.3347,32,4.715832835820896,1.085978835978836,2549,1.9554794520547945,34.07,-118.28,27,1.9103609
23459,60596,3.5391,2,6.303262955854127,1.1961367013372957,976,2.5539083557951483,37.31,-120.45,10,1.3219925
23460,60597,1.9405,39,3.488859764089122,1.170380078636962,2519,4.5587188612099645,34.0,-118.28,27,1.6360551
23461,60598,3.1733,18,3.773960216998192,1.1465295629820051,1443,2.862798264642082,34.06,-118.32,27,1.8130237
23462,60599,5.7326,25,6.442724458204334,1.015850144092219,1009,2.5513307984790874,33.83,-118.38,27,3.4267979
23463,60600,2.0162,15,3.79093567251462,1.0,1208,2.93872741555381,32.67,-117.07,23,1.0693134
23464,60601,5.5538,35,6.052380952380952,1.0095238095238095,1007,2.710952380952381,33.85,-118.03,1,2.9265501
23465,60602,1.5927,5,4.879818594104308,1.1315192743764173,1063,2.518041237113402,34.17,-117.33,8,0.92655826
23466,60603,4.05,38,5.771653543307087,1.0982456140350878,588,3.393939393939394,37.99,-122.12,19,1.5101317
23467,60604,3.37,17,4.36,1.0888888888888888,1215,3.303703703703704,34.17,-119.18,12,1.9637226
23468,60605,1.625,34,4.665714285714286,1.0142857142857142,793,3.2985714285714285,35.4,-118.96,9,0.683109
23469,60606,1.7546,46,4.35251798561151,1.1373390557939915,1795,2.536895674300254,37.65,-122.08,20,0.94113797
23470,60607,2.89,18,3.882852292020373,1.1645997621696822,2012,2.5030425963488843,34.2,-118.48,14,2.0509875
23471,60608,3.6809,25,5.190066857688635,1.059725585149314,2664,3.332042253521126,37.7,-122.13,2,1.7833428
23472,60609,1.4625,20,5.575129533678757,1.1061571125265393,1215,2.1406649616368285,34.15,-116.29,18,0.73299766
23473,60610,3.3906,11,6.947916666666666,1.2142857142857142,1013,3.2723214285714284,33.2,-117.23,4,1.4998095
23474,60611,3.4107,16,8.062404870624048,1.7780082987551866,2115,2.843680709534368,33.72,-116.15,18,1.8927455
23475,60612,4.4083,26,4.828767123287672,1.058904109589041,2317,1.9854014598540144,33.83,-118.3,27,3.0139763
23476,60613,3.8068,52,3.9130434782608696,1.1340482573726542,724,1.5304347826086957,33.97,-118.42,27,3.9821725
23477,60614,3.1875,25,6.66205533596838,1.0410557184750733,491,2.817258883248731,38.49,-121.82,19,1.2315326
23478,60615,7.3753,9,7.904761904761905,1.04421768707483,1644,3.177011494252873,33.9,-117.86,24,3.276965
23479,60616,3.1812,49,3.702564102564103,1.0025641025641026,987,2.5487179487179485,34.04,-118.34,27,2.8794432
23480,60617,1.9911,24,3.0499445061043287,1.0641711229946524,1820,1.8946188340807173,33.74,-117.93,24,1.6221825
23481,60618,4.125,16,5.355437665782493,1.0215827338129495,2510,2.5473251028806585,38.04,-121.36,16,1.3721544
23482,60619,3.6053,37,3.743529411764706,1.0847058823529412,1803,2.7450980392156863,37.7,-122.1,2,1.6291258
23483,60620,6.3719,24,6.667844522968198,0.9369676320272572,1227,3.56656346749226,33.72,-117.82,24,2.5279956
23484,60621,4.0071,35,5.013824884792626,0.9455587392550144,1609,3.4106280193236715,34.22,-118.56,14,1.8908584
23485,60622,5.5842,14,5.504201680672269,1.068855048855049,5162,2.4444444444444446,33.67,-117.97,24,2.615509
23486,60623,4.3906,20,5.926553672316384,1.0163398692810457,1730,3.3707627118644066,37.66,-120.98,10,1.5606475
23487,60624,3.6094,48,4.734375,1.0,1004,2.9375,38.55,-121.47,5,1.2908245
23488,60625,5.0175,26,4.638297872340425,1.007751937984496,878,3.017021276595745,33.76,-117.94,24,2.1461015
23489,60626,4.6146,17,5.762452107279693,1.0157728706624605,1472,2.862796833773087,37.26,-121.88,26,2.6093528
23490,60627,1.925,14,4.566765578635015,1.0346191889219587,2170,2.6398467432950192,36.31,-119.28,0,0.5393808
23491,60628,6.1872,23,7.203562340966921,1.0174927113702623,990,3.006825938566553,38.28,-122.26,19,2.7780921
23492,60629,4.9107,24,4.384068278805121,0.9815157116451017,1673,2.4575835475578405,33.73,-117.98,24,2.1008534
23493,60630,1.5642,39,3.734256926952141,1.0418502202643172,1537,2.359922178988327,37.78,-122.37,11,0.7650802
23494,60631,4.0444,19,4.94604316546763,1.0287769784172662,733,2.9820143884892087,34.15,-118.23,27,2.1716752
23495,60632,6.3223,36,6.181425485961123,1.0494604316546765,1340,2.29573934837092,38.61,-122.86,22,3.8029635
23496,60633,2.7386,22,5.2917888563049855,1.2123893805309736,668,2.005763688760807,37.97,-122.08,19,2.8947148
23497,60634,2.185,47,3.672972972972973,0.9486486486486488,1353,4.25945945945946,34.05,-118.27,27,1.3774018
23498,60635,4.0313,42,6.0,1.0,182,2.625,37.9,-122.3,11,2.2802942
23499,60636,2.3125,18,4.001733102253033,1.0349013657056143,1564,3.253032928942807,37.4,-122.02,26,1.5379484
23500,60637,2.065,23,5.3201133144475925,1.0591016548463357,1370,2.6543909348441925,36.79,-120.38,0,1.1075383
23501,60638,6.1949,19,6.68,0.996,1415,2.76,37.67,-121.89,20,2.9597347
23502,60639,3.6389,29,3.797909407665505,1.0671140939597314,2773,1.946845794392524,34.18,-118.49,14,2.8171625
23503,60640,2.7348,14,3.6740947075208914,1.1177315147164393,3087,3.3328220858895707,34.09,-118.23,27,1.3643372
23504,60641,2.9571,21,5.996621621621622,1.051282051282051,4178,2.990740740740741,32.78,-116.98,23,1.3259039
23505,60642,3.8472,44,4.604026845637584,1.156862745098039,715,2.3980392156862744,33.96,-118.33,27,2.9338324
23506,60643,3.8158,52,4.739303482587064,1.0,1728,2.455938697318007,34.15,-118.13,1,1.8446889
23507,60644,2.1293,36,4.795238095238095,0.9952380952380953,1052,4.622619047619048,33.93,-118.23,27,1.032293
23508,60645,3.8269,45,5.3657407407407405,1.0,1018,3.25,34.17,-118.16,1,1.6428012
23509,60646,1.7344,23,2.348993288590604,1.129251700680272,1411,4.897996357012757,34.05,-118.29,27,2.3344924
23510,60647,2.6979,38,4.711340206185567,1.0260663507109005,1371,2.955423476968797,33.97,-116.97,8,1.0267675
23511,60648,7.9338,26,7.203562340966921,1.0631868131868132,4089,2.6923076923076925,33.84,-117.95,24,3.6404402
23512,60649,2.7174,21,4.245161290322581,1.0725806451612905,1333,3.177419354838709,34.09,-118.06,1,1.3564421
23513,60650,4.2061,15,5.155979202772963,1.0549273021001615,2361,2.746192893401015,37.99,-121.63,16,1.7920785
